Project Code,PQ #,Country,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Scheduled_Delivery_Date_D,Scheduled_Delivery_Date_M,Scheduled_Delivery_Date_Y,Delivered_to_Client_Date_D,Delivered_to_Client_Date_M,Delivered_to_Client_Date_Y
30,696,7,1,3,0,337,0,1,16,71,11,0,10,7,30,720,14342.4,19.92,0.66,4,79.0,2305.65,23.66,11.0,9,11.0,3.0,9,11.0
22,441,3,1,3,2,249,0,1,16,5,5,0,4,1,30,15802,66684.44,4.22,0.14,15,1086.0,15322.73,110.03,20.0,11,11.0,18.0,11,11.0
76,700,10,1,3,1,174,0,0,16,40,17,0,24,9,240,592,8051.2,13.6,0.06,10,195.0,221.96,13.28,30.0,2,11.0,21.0,2,11.0
34,466,12,1,3,1,362,0,1,16,15,14,0,13,7,60,50000,269000.0,5.38,0.09,15,10381.0,8510.81,443.85,15.0,10,12.0,16.0,7,12.0
32,496,16,1,3,0,382,0,1,16,4,4,0,3,1,60,6362,43007.12,6.76,0.11,0,315.0,2030.96,53.2,27.0,2,13.0,27.0,2,13.0
30,598,7,1,3,0,319,0,1,16,20,16,0,18,7,60,8000,89760.0,11.22,0.19,4,1642.0,15347.04,193.52,4.0,1,10.0,2.0,1,10.0
22,55,3,0,0,0,54,0,1,0,4,4,0,3,1,60,25932,140810.76,5.43,0.09,0,1548.0,11663.16,144.75,14.0,8,14.0,14.0,7,14.0
5,0,3,1,3,0,0,0,1,16,14,13,0,12,7,60,11569,109327.05,9.45,0.16,0,1072.0,8504.72,214.28,26.0,2,8.0,26.0,2,8.0
29,478,4,1,3,1,369,0,1,16,65,26,0,30,7,60,2050,57400.0,28.0,0.47,4,312.0,2128.15,80.47,1.0,0,12.0,27.0,1,12.0
24,294,5,0,0,0,254,0,1,0,76,1,0,1,1,120,740,27750.0,37.5,0.31,0,183.0,2418.62,59.83,8.0,8,10.0,8.0,7,10.0
22,449,3,1,3,2,30,0,1,16,55,28,0,33,7,30,43441,357519.43,8.23,0.27,4,3263.0,15322.7,589.91,16.0,9,12.0,18.0,11,11.0
26,57,14,0,4,3,56,0,1,11,9,8,0,7,1,60,150000,373500.0,2.49,0.04,15,7670.0,8256.97,805.27,4.0,2,10.0,4.0,2,10.0
27,178,6,0,0,3,163,0,1,9,15,14,0,13,7,60,63410,278369.9,4.39,0.07,12,6589.0,17075.43,390.27,11.0,3,13.0,11.0,3,13.0
30,184,7,0,0,0,169,0,1,24,94,32,0,3,2,30,132,2640.0,20.0,0.67,25,12.0,1025.37,3.27,24.0,10,13.0,24.0,9,13.0
6,0,5,1,3,0,0,0,0,16,46,4,0,0,9,240,9187,19292.7,2.1,0.01,0,3435.0,40301.65,30.87,6.0,0,8.0,6.0,0,8.0
29,468,4,1,3,0,142,0,1,16,71,11,0,10,7,30,14880,223795.2,15.04,0.5,4,1674.0,4754.53,313.76,20.0,1,12.0,18.0,1,12.0
1,0,1,1,3,0,0,0,1,16,4,4,0,3,1,60,5000,39500.0,7.9,0.13,0,229.0,1774.3,77.42,11.0,2,8.0,11.0,2,8.0
22,458,3,1,3,2,355,0,1,16,14,13,0,12,7,60,29980,233244.4,7.78,0.13,4,2721.0,27441.22,327.01,20.0,4,12.0,30.0,7,12.0
30,688,7,1,3,0,479,0,1,16,54,25,0,32,7,30,650,7637.5,11.75,0.39,4,61.0,536.02,16.47,3.0,6,10.0,27.0,1,10.0
45,577,10,1,3,1,424,0,0,16,77,16,0,38,11,60,10602,38167.2,3.6,0.06,4,3919.0,4083.5,39.24,14.0,2,14.0,30.0,0,14.0
17,0,3,1,3,2,0,0,1,16,43,25,11,29,7,30,27314,716992.5,26.25,0.88,14,2363.0,7329.83,1405.31,16.0,4,9.0,16.0,4,9.0
33,718,2,1,3,1,500,0,0,16,66,0,0,0,0,240,24977,48705.15,1.95,0.01,0,9174.0,7185.6,68.28,28.0,4,13.0,23.0,9,13.0
26,38,14,0,4,3,38,0,0,0,66,0,0,0,0,240,35000,74200.0,2.12,0.01,0,12974.0,11138.89,159.98,6.0,3,11.0,6.0,3,11.0
33,515,2,1,3,1,392,0,0,16,80,5,0,20,1,90,6823,49807.9,7.3,0.08,15,428.0,2376.0,61.61,30.0,5,13.0,15.0,1,13.0
30,432,7,1,3,1,337,0,1,16,55,28,0,33,7,30,30000,264600.0,8.82,0.29,4,2641.0,19673.48,436.59,30.0,4,11.0,14.0,5,11.0
63,574,25,1,3,0,208,0,0,16,64,13,0,36,11,60,132,262.68,1.99,0.03,10,23.0,1651.0,0.27,30.0,6,14.0,15.0,0,14.0
17,0,3,1,3,0,1,0,1,16,20,16,0,18,7,60,60840,693576.0,11.4,0.19,4,7663.0,33279.39,1495.35,18.0,11,9.0,18.0,11,9.0
30,201,7,0,0,0,180,0,1,4,78,35,0,39,1,30,6000,120000.0,20.0,0.67,4,811.0,4139.95,123.36,15.0,3,14.0,15.0,3,14.0
28,12,15,0,0,3,12,0,1,4,59,29,0,35,7,30,190000,2183100.0,11.49,0.38,4,21463.0,36695.74,2700.49,24.0,5,13.0,24.0,5,13.0
33,515,2,1,3,1,392,0,1,16,76,1,0,1,1,120,7995,174131.1,21.78,0.18,0,1946.0,12382.0,215.4,31.0,10,13.0,18.0,4,13.0
30,474,7,1,3,0,366,0,1,16,5,5,0,4,1,30,33373,121477.72,3.64,0.12,0,2870.0,14974.6,170.31,17.0,0,12.0,11.0,0,12.0
29,427,4,1,3,0,334,0,0,16,47,5,0,20,2,90,20,194.2,9.71,0.11,0,3.0,1355.31,0.42,23.0,9,11.0,7.0,4,11.0
56,487,18,1,3,2,167,0,1,16,59,29,0,35,7,30,20000,265400.0,13.27,0.44,4,3943.0,67732.55,372.09,7.0,2,12.0,17.0,0,12.0
29,488,4,1,3,1,376,0,1,16,100,34,0,43,7,30,1800,40500.0,22.5,0.75,0,174.0,2148.5,56.78,27.0,7,13.0,14.0,3,13.0
23,9,0,0,0,0,9,0,1,9,59,29,0,35,7,30,17760,177600.0,10.0,0.33,12,2516.0,3816.3,209.04,13.0,5,15.0,13.0,5,15.0
22,401,3,1,3,2,320,0,1,16,54,25,0,32,7,30,109140,1282395.0,11.75,0.39,4,8735.0,9736.1,2764.84,31.0,10,10.0,18.0,9,10.0
26,5,14,0,4,3,6,0,1,11,9,8,0,7,1,60,356876,867208.68,2.43,0.04,15,16391.0,20258.29,1430.89,3.0,2,11.0,3.0,2,11.0
33,644,2,1,3,1,251,0,1,16,7,3,0,3,1,30,1980,7999.2,4.04,0.13,4,126.0,1382.0,11.21,31.0,10,13.0,9.0,9,13.0
25,469,11,1,3,1,363,0,0,16,66,0,0,0,0,240,24496,47767.2,1.95,0.01,0,9080.0,6483.81,66.97,21.0,1,12.0,22.0,1,12.0
33,106,2,0,1,0,100,0,0,1,16,1,7,14,9,300,435,13406.7,30.82,0.1,11,470.0,4267.13,16.58,1.0,1,13.0,1.0,1,13.0
30,491,7,1,3,1,378,0,1,16,23,0,0,20,1,60,22783,55134.86,2.42,0.04,12,1285.0,6265.36,77.3,12.0,0,12.0,25.0,6,12.0
49,727,10,1,3,1,21,0,1,16,90,34,0,43,7,30,19913,268626.37,13.49,0.45,37,1828.0,1955.17,276.15,16.0,7,15.0,4.0,10,15.0
30,399,7,1,3,0,319,0,1,16,54,25,0,32,7,30,1500,17625.0,11.75,0.39,4,109.0,2288.29,38.0,30.0,4,10.0,22.0,4,10.0
34,455,12,1,3,1,353,0,1,16,21,17,0,3,1,60,7452,97993.8,13.15,0.22,0,737.0,4496.13,137.39,15.0,4,12.0,18.0,4,12.0
16,0,3,1,3,0,0,0,1,16,9,8,0,7,1,60,1300,3770.0,2.9,0.05,0,65.0,1020.98,6.03,18.0,1,8.0,18.0,1,8.0
30,503,7,1,3,0,169,0,0,16,69,13,0,36,7,60,2512,5677.12,2.26,0.04,0,177.0,3255.61,7.02,22.0,7,13.0,25.0,10,13.0
40,662,9,1,3,0,464,0,1,16,54,25,0,32,7,30,2881,16911.47,5.87,0.2,0,274.0,4268.06,17.38,5.0,8,14.0,16.0,7,14.0
4,0,4,1,3,0,1,0,1,16,54,25,0,32,7,30,666,7825.5,11.75,0.39,4,54.0,1713.01,15.34,21.0,6,9.0,21.0,6,9.0
23,6,0,0,0,0,2,0,1,4,59,29,0,35,7,30,14500,166605.0,11.49,0.38,4,1640.0,2503.07,206.09,11.0,0,13.0,11.0,0,13.0
34,775,12,1,3,1,531,0,1,16,5,5,0,4,1,30,108856,339630.72,3.12,0.1,15,6431.0,43219.06,399.75,15.0,10,15.0,25.0,9,15.0
70,605,7,1,3,0,434,0,1,16,5,5,0,4,1,30,60342,268521.9,4.45,0.15,15,20269.0,132890.27,578.93,29.0,0,10.0,27.0,6,10.0
22,656,3,1,3,2,462,0,1,16,100,34,0,43,7,30,3820,55657.4,14.57,0.49,0,3917.0,14547.55,68.85,21.0,1,13.0,3.0,9,13.0
10,0,8,1,3,0,0,0,1,16,5,5,0,4,1,30,21000,252210.0,12.01,0.4,0,1815.0,6074.62,403.54,14.0,9,8.0,14.0,8,8.0
0,0,0,0,0,0,0,0,1,0,2,2,0,2,2,60,15960,23142.0,1.45,0.02,0,1815.0,9931.49,45.36,10.0,5,9.0,10.0,5,9.0
34,561,12,1,3,1,414,0,1,16,14,13,0,12,7,60,14653,96709.8,6.6,0.11,0,1413.0,1325.68,99.42,4.0,6,14.0,25.0,5,14.0
23,27,0,0,1,0,27,0,1,1,1,1,1,1,1,120,3885,236285.7,60.82,0.51,1,930.0,8303.48,292.29,3.0,4,13.0,3.0,4,13.0
22,675,3,1,3,2,473,0,1,16,59,29,0,35,7,30,68072,653491.2,9.6,0.32,12,8799.0,15880.0,671.79,30.0,4,15.0,15.0,7,15.0
24,19,5,0,0,3,19,0,0,0,61,4,0,0,9,240,1832,3847.2,2.1,0.01,0,3504.0,7117.39,4.76,2.0,6,13.0,2.0,6,13.0
30,387,7,1,3,1,315,0,1,16,5,5,0,4,1,30,32660,188774.8,5.78,0.19,0,2804.0,5050.8,370.0,25.0,7,10.0,29.0,3,10.0
29,576,4,1,3,1,423,0,0,16,93,34,0,37,11,60,137,697.33,5.09,0.08,37,2014.0,7726.12,0.72,28.0,2,14.0,2.0,11,14.0
23,264,0,0,0,0,229,0,1,11,9,8,0,7,1,60,50000,117500.0,2.35,0.04,15,2351.0,10122.75,193.88,5.0,5,11.0,5.0,5,11.0
9,0,7,1,3,0,0,0,1,16,14,13,0,12,7,60,800,7560.0,9.45,0.16,0,75.0,935.8,12.1,19.0,10,8.0,19.0,9,8.0
14,0,11,1,3,0,0,0,1,16,51,27,14,6,2,180,1428,71400.0,50.0,0.28,8,2955.0,4551.52,114.24,23.0,4,8.0,23.0,4,8.0
24,330,5,0,2,0,278,0,1,5,8,7,4,6,4,30,240,4401.6,18.34,0.61,33,12.0,450.0,7.26,30.0,9,11.0,30.0,8,11.0
26,5,14,0,4,3,6,0,1,24,5,5,0,4,1,30,136980,589014.0,4.3,0.14,25,10832.0,10283.25,971.87,2.0,2,11.0,2.0,2,11.0
27,40,6,0,1,0,40,0,1,14,68,31,16,21,1,270,109,17410.04,159.73,0.59,32,27.0,2205.25,28.73,5.0,5,12.0,5.0,5,12.0
17,0,3,1,3,2,1,0,1,16,43,25,11,29,7,30,671,17613.75,26.25,0.88,14,59.0,7445.8,34.52,4.0,1,9.0,4.0,1,9.0
44,787,8,1,3,0,91,0,1,16,71,11,0,10,7,30,54147,643807.83,11.89,0.4,10,6425.0,35476.0,661.83,8.0,0,14.0,21.0,0,14.0
29,14,4,0,1,0,14,0,0,1,16,1,7,14,9,300,500,15410.0,30.82,0.1,11,505.0,6523.85,15.84,3.0,2,14.0,3.0,2,14.0
30,439,7,1,3,0,342,0,1,16,7,3,0,3,1,30,2447,15709.74,6.42,0.21,4,138.0,1812.94,25.92,3.0,2,11.0,21.0,1,11.0
15,0,12,1,3,0,0,0,1,16,14,13,0,12,7,60,40245,382327.5,9.5,0.16,10,3254.0,13267.3,611.72,2.0,2,7.0,2.0,2,7.0
3,0,3,0,0,0,0,1,2,6,10,9,5,8,5,540,34,1547.68,45.52,0.08,6,159.0,1976.57,2.48,5.0,1,8.0,5.0,1,8.0
24,76,5,0,0,3,73,0,1,8,55,28,0,33,7,30,4176,19209.6,4.6,0.15,40,426.0,2251.94,23.76,9.0,10,14.0,9.0,9,14.0
9,0,7,1,3,0,0,0,1,16,14,13,0,12,7,60,5377,50274.95,9.35,0.16,0,501.0,3266.38,98.54,27.0,2,8.0,27.0,2,8.0
22,449,3,1,3,2,30,0,1,16,23,0,0,20,1,60,60000,154800.0,2.58,0.04,12,9746.0,15322.73,255.42,2.0,9,12.0,18.0,11,11.0
25,728,11,1,3,1,505,0,1,16,59,29,0,35,7,30,619999,5951990.4,9.6,0.32,12,90446.0,68874.85,7005.49,31.0,10,15.0,13.0,9,15.0
34,547,12,1,3,1,121,0,1,16,55,28,0,33,7,30,20327,93910.74,4.62,0.15,12,2130.0,6700.42,96.54,31.0,0,14.0,19.0,2,14.0
24,53,5,0,0,3,52,0,0,4,64,13,0,36,11,60,2550,5074.5,1.99,0.03,30,199.0,5215.49,5.22,17.0,2,14.0,17.0,2,14.0
33,667,2,1,3,1,405,0,1,16,71,11,0,10,7,30,12783,151989.87,11.89,0.4,4,1371.0,7585.82,156.25,30.0,3,15.0,23.0,3,15.0
30,137,7,0,0,0,128,0,1,8,20,16,0,18,7,60,60929,493524.9,8.1,0.13,10,8638.0,30764.18,610.49,16.0,2,13.0,16.0,2,13.0
27,789,6,1,3,1,471,0,0,16,40,17,0,24,9,240,2966,20257.78,6.83,0.03,0,1067.0,6310.4,23.84,6.0,8,15.0,20.0,7,15.0
33,69,2,0,0,0,66,0,1,8,20,16,0,18,7,60,150000,1215000.0,8.1,0.13,10,21674.0,90677.04,1502.96,4.0,0,13.0,4.0,0,13.0
67,442,13,1,3,0,344,0,1,16,20,16,0,18,7,60,23861,267720.42,11.22,0.19,4,4502.0,12314.4,441.74,30.0,6,11.0,6.0,0,11.0
33,457,2,1,3,1,354,0,1,16,5,5,0,4,1,30,137269,579275.18,4.22,0.14,15,8474.0,3279.25,955.8,11.0,8,12.0,11.0,7,12.0
35,614,17,1,3,0,441,0,1,16,15,14,0,13,7,60,14770,79462.6,5.38,0.09,10,2192.0,10829.6,131.11,13.0,4,11.0,5.0,5,11.0
24,708,5,1,3,0,495,0,0,16,61,4,0,0,9,240,4000,8400.0,2.1,0.01,0,1596.0,16840.67,11.78,28.0,6,12.0,11.0,6,12.0
22,489,3,1,3,0,377,0,1,16,21,17,0,3,1,60,11837,153407.52,12.96,0.22,4,1319.0,15459.09,215.08,6.0,2,12.0,6.0,2,12.0
29,385,4,1,3,0,125,0,1,16,4,4,0,3,1,60,8430,63477.9,7.53,0.13,0,546.0,1211.48,124.42,1.0,11,9.0,2.0,11,9.0
30,674,7,1,3,1,472,0,1,16,55,28,0,33,7,30,41258,190611.96,4.62,0.15,12,4964.0,6126.12,224.35,15.0,4,15.0,4.0,4,15.0
9,0,7,1,3,0,0,0,1,16,23,0,0,20,1,60,1061,3607.4,3.4,0.06,0,106.0,1054.52,5.77,11.0,5,8.0,11.0,5,8.0
26,8,14,0,4,0,8,0,1,0,23,0,0,20,1,60,22372,65326.24,2.92,0.05,0,2655.0,6369.79,140.84,9.0,4,10.0,9.0,4,10.0
36,426,1,1,3,0,122,0,1,16,7,3,0,3,1,30,1467,9638.19,6.57,0.22,4,9.0,1401.76,15.9,14.0,7,11.0,28.0,3,11.0
27,154,6,0,1,0,141,0,0,1,16,1,7,14,9,300,252,7766.64,30.82,0.1,11,316.0,2905.84,9.14,2.0,8,15.0,2.0,7,15.0
25,131,11,0,1,0,123,0,1,14,29,19,9,20,2,270,392,37017.53,94.43,0.35,17,202.0,2191.21,72.55,11.0,2,9.0,11.0,2,9.0
29,220,4,0,2,0,196,0,1,7,12,11,6,10,7,30,2000,100800.0,50.4,1.68,8,269.0,1315.14,217.32,27.0,0,10.0,27.0,0,10.0
22,489,3,1,3,0,377,0,1,16,59,29,0,35,7,30,56404,748481.08,13.27,0.44,4,6886.0,15459.09,1049.37,15.0,2,12.0,6.0,2,12.0
2,0,2,1,3,0,0,0,0,16,35,6,0,17,3,60,2273,17615.75,7.75,0.13,0,2749.0,10654.94,28.19,25.0,7,8.0,25.0,10,8.0
14,0,11,1,3,0,1,0,1,16,2,2,0,2,2,60,945,1408.05,1.49,0.02,0,62.0,1074.8,3.04,13.0,2,9.0,13.0,2,9.0
34,547,12,1,3,1,121,0,1,16,76,1,0,1,1,120,25482,521871.36,20.48,0.17,0,7140.0,47532.09,536.48,6.0,10,14.0,4.0,4,14.0
24,56,5,0,0,0,55,0,0,0,46,4,0,0,9,240,5730,10887.0,1.9,0.01,0,2254.0,12791.34,11.19,10.0,4,15.0,10.0,4,15.0
27,582,6,1,3,0,288,0,0,16,77,16,0,38,11,60,2274,8527.5,3.75,0.06,15,100.0,1511.4,8.77,30.0,5,14.0,1.0,1,14.0
30,500,7,1,3,0,384,0,1,16,55,28,0,33,7,30,30685,144219.5,4.7,0.16,12,5426.0,6506.75,178.4,9.0,1,13.0,9.0,1,13.0
23,54,0,0,0,0,53,0,1,4,5,5,0,4,1,30,19152,124488.0,6.5,0.22,4,1503.0,11884.14,244.0,13.0,9,10.0,13.0,8,10.0
24,357,5,0,1,0,298,0,0,1,16,1,7,14,9,300,90,3033.0,33.7,0.11,11,126.0,1767.91,5.0,8.0,1,11.0,8.0,1,11.0
40,565,9,1,3,0,226,0,0,16,99,17,0,24,9,240,100,838.0,8.38,0.03,0,44.0,863.24,0.86,30.0,6,14.0,31.0,0,14.0
26,68,14,0,4,3,65,0,1,0,7,3,0,3,1,30,14155,94130.75,6.65,0.22,0,1321.0,9726.53,155.32,5.0,0,11.0,14.0,0,11.0
6,0,5,1,3,0,0,0,1,16,4,4,0,3,1,60,3115,25387.25,8.15,0.14,0,178.0,2599.0,40.62,21.0,8,8.0,21.0,7,8.0
17,0,3,1,3,2,0,0,1,16,20,16,0,18,7,60,15944,181761.6,11.4,0.19,0,1793.0,11492.86,356.25,19.0,9,9.0,19.0,8,9.0
7,0,6,0,2,0,0,0,1,8,14,13,0,12,7,60,7840,71344.0,9.1,0.15,10,719.0,853.88,139.83,20.0,8,9.0,20.0,7,9.0
27,635,6,1,3,0,200,0,1,16,21,17,0,3,1,60,6849,90064.35,13.15,0.22,0,880.0,13841.89,126.27,31.0,1,12.0,23.0,1,12.0
69,509,27,1,3,0,389,0,0,16,61,4,0,0,9,240,574,1205.4,2.1,0.01,0,422.0,5384.96,1.49,2.0,10,13.0,10.0,9,13.0
29,220,4,0,0,0,196,0,1,4,65,26,0,30,7,60,3136,94080.0,30.0,0.5,4,492.0,5150.82,202.84,22.0,8,11.0,22.0,7,11.0
30,624,7,1,3,1,447,0,1,16,4,4,0,3,1,60,4398,30873.96,7.02,0.12,12,224.0,1933.3,50.94,30.0,9,12.0,27.0,10,12.0
29,543,4,1,3,0,97,0,0,16,61,4,0,0,9,240,2867,6020.7,2.1,0.01,0,5752.0,18607.76,7.45,28.0,9,14.0,26.0,8,14.0
30,238,7,0,4,0,209,0,1,10,60,30,15,17,1,120,83,6811.81,82.07,0.68,27,16.0,375.0,11.24,6.0,3,12.0,6.0,3,12.0
27,633,6,1,3,0,452,0,1,16,14,13,0,12,7,60,29880,232466.4,7.78,0.13,0,2699.0,16152.0,325.92,28.0,6,12.0,17.0,1,12.0
26,38,14,0,4,3,38,0,1,0,5,5,0,4,1,30,128467,581955.51,4.53,0.15,0,11033.0,11203.81,1254.7,26.0,8,11.0,12.0,7,11.0
26,57,14,0,4,3,56,0,1,11,23,0,0,20,1,60,100000,282000.0,2.82,0.05,15,6297.0,7526.14,607.99,17.0,2,10.0,17.0,2,10.0
36,73,1,0,0,0,70,0,1,0,75,6,0,6,10,30,2225,44500.0,20.0,0.67,0,174.0,2052.97,73.42,31.0,0,11.0,31.0,0,11.0
24,421,5,1,3,0,331,0,0,16,66,0,0,0,0,240,3100,6045.0,1.95,0.01,0,1156.0,14661.14,13.03,22.0,5,11.0,17.0,5,11.0
22,526,3,1,3,2,398,0,0,16,74,34,0,37,7,60,2085,8340.0,4.0,0.07,0,122.0,30936.1,10.32,28.0,7,14.0,10.0,10,14.0
33,542,2,1,3,1,127,0,1,16,59,29,0,35,7,30,68762,766696.3,11.15,0.37,4,8456.0,7134.39,948.4,31.0,3,14.0,20.0,3,14.0
24,620,5,1,3,0,444,0,1,16,2,2,0,2,2,60,4520,6328.0,1.4,0.02,0,418.0,4692.14,10.44,31.0,0,11.0,8.0,2,11.0
27,119,6,0,0,3,68,0,1,4,59,29,0,35,7,30,46613,605969.0,13.0,0.43,4,5245.0,11186.24,849.57,23.0,1,12.0,23.0,1,12.0
32,496,16,1,3,0,382,0,1,16,14,13,0,12,7,60,647,4703.69,7.27,0.12,4,5897.0,40434.04,5.82,11.0,6,13.0,11.0,6,13.0
6,0,5,1,3,0,0,0,0,16,53,5,13,31,9,180,70,1187.2,16.96,0.09,8,30.0,933.09,1.9,11.0,8,8.0,11.0,7,8.0
34,514,12,1,3,1,387,0,1,16,23,0,0,20,1,60,96800,223608.0,2.31,0.04,10,11808.0,17650.15,276.6,25.0,4,13.0,29.0,9,13.0
34,561,12,1,3,1,414,0,1,16,14,13,0,12,7,60,13535,88248.2,6.52,0.11,0,3704.0,4562.72,90.72,4.0,6,14.0,23.0,6,14.0
33,695,2,1,3,0,487,0,1,16,5,5,0,4,1,30,49000,206780.0,4.22,0.14,4,4030.0,15707.3,341.19,7.0,8,11.0,28.0,8,11.0
9,0,7,1,3,0,1,0,1,16,15,14,0,13,7,60,240,1680.0,7.0,0.12,10,23.0,1173.1,3.29,8.0,0,9.0,8.0,0,9.0
33,522,2,1,3,1,396,0,1,16,71,11,0,10,7,30,69963,906720.48,12.96,0.43,4,7819.0,7108.78,1121.61,27.0,1,13.0,24.0,5,13.0
1,0,1,1,3,0,0,0,1,16,9,8,0,7,1,60,14044,42693.76,3.04,0.05,3,732.0,2963.8,68.31,12.0,9,8.0,12.0,8,8.0
26,38,14,0,4,3,38,0,0,0,37,5,0,15,2,30,22920,54778.8,2.39,0.08,0,1291.0,4429.37,118.1,31.0,11,10.0,31.0,11,10.0
32,544,16,1,3,0,405,0,1,16,23,0,0,20,1,60,2167,4897.42,2.26,0.04,0,211.0,3531.86,5.03,26.0,9,14.0,13.0,9,14.0
30,50,7,0,0,0,49,0,1,10,87,37,19,3,1,120,102,9180.0,90.0,0.75,14,15.0,845.1,17.99,21.0,8,10.0,21.0,7,10.0
17,0,3,1,3,0,0,0,1,16,43,25,11,29,7,30,662,17377.5,26.25,0.88,14,62.0,6443.61,34.06,24.0,9,9.0,24.0,8,9.0
32,46,16,0,1,0,45,0,0,1,16,1,7,14,9,300,60,1849.2,30.82,0.1,11,113.0,2570.86,2.29,16.0,8,13.0,16.0,7,13.0
34,657,12,1,3,1,76,0,1,16,23,0,0,20,1,60,52483,118611.58,2.26,0.04,12,3832.0,4356.74,146.72,22.0,0,13.0,22.0,0,13.0
23,212,0,0,0,0,189,0,1,9,14,13,0,12,7,60,11755,96391.0,8.2,0.14,12,1083.0,9046.76,159.05,24.0,0,11.0,24.0,0,11.0
23,47,0,0,0,0,46,0,1,11,20,16,0,18,7,60,21858,184044.36,8.42,0.14,15,2777.0,4461.72,227.66,16.0,10,13.0,16.0,9,13.0
34,692,12,1,3,1,438,0,1,16,9,8,0,7,1,60,21678,50509.74,2.33,0.04,0,1084.0,4471.07,108.9,31.0,9,11.0,5.0,7,11.0
30,291,7,0,2,0,251,0,1,7,86,36,18,6,1,60,390,21645.0,55.5,0.92,8,39.0,433.0,30.35,5.0,0,12.0,5.0,0,12.0
69,586,27,1,3,0,428,0,1,16,59,29,0,35,7,30,8190,78624.0,9.6,0.32,4,1208.0,7564.47,92.54,30.0,4,15.0,22.0,7,15.0
19,0,3,1,3,0,0,0,1,16,43,25,11,29,7,30,15000,393750.0,26.25,0.88,14,1365.0,9904.65,630.0,4.0,5,8.0,4.0,5,8.0
29,478,4,1,3,1,369,0,1,16,14,13,0,12,7,60,84900,660522.0,7.78,0.13,4,18204.0,36194.84,926.05,13.0,2,12.0,5.0,6,12.0
30,206,7,0,1,0,169,0,0,1,18,1,0,16,1,60,6390,37956.6,5.94,0.1,1,733.0,6255.87,46.95,9.0,8,13.0,9.0,7,13.0
23,54,0,0,1,0,53,0,1,1,1,1,1,1,1,120,1720,141384.0,82.2,0.68,1,424.0,10296.99,277.11,11.0,11,9.0,11.0,11,9.0
38,125,3,0,1,0,118,0,1,1,1,1,1,1,1,120,500,18080.0,36.16,0.3,1,130.0,1599.22,35.44,16.0,0,9.0,16.0,0,9.0
34,657,12,1,3,1,76,0,1,16,21,17,0,3,1,60,62000,710520.0,11.46,0.19,4,6795.0,14316.94,878.91,30.0,6,13.0,17.0,6,13.0
8,0,3,1,3,0,0,0,1,16,43,25,11,29,7,30,10000,262500.0,26.25,0.88,14,878.0,4401.4,514.5,17.0,2,8.0,17.0,2,8.0
0,0,0,0,0,0,0,0,1,8,15,14,0,13,7,60,24480,168912.0,6.9,0.12,10,2165.0,4443.97,331.07,27.0,9,9.0,27.0,8,9.0
24,390,5,1,3,0,317,0,0,16,37,5,0,15,2,30,572,1281.28,2.24,0.07,0,33.0,1062.95,2.76,25.0,11,9.0,21.0,11,9.0
26,68,14,0,4,3,65,0,0,0,66,0,0,0,0,240,4529,9601.48,2.12,0.01,0,1679.0,3524.93,15.84,4.0,8,11.0,27.0,9,11.0
6,0,5,1,3,0,0,0,1,16,21,17,0,3,1,60,270,7433.1,27.53,0.46,4,862.0,9711.2,11.89,29.0,10,8.0,29.0,9,8.0
26,57,14,0,4,0,56,0,0,0,66,0,0,0,0,240,2162,6810.3,3.15,0.01,0,838.0,4876.31,14.68,13.0,11,10.0,11.0,11,10.0
33,533,2,1,3,1,400,0,0,16,56,14,0,34,11,60,9312,21417.6,2.3,0.04,10,1221.0,4847.8,26.49,31.0,3,14.0,7.0,8,14.0
23,97,0,0,0,0,36,0,0,0,72,8,0,0,9,240,370,684.5,1.85,0.01,0,2998.0,4531.29,0.96,10.0,11,12.0,10.0,11,12.0
26,38,14,0,4,3,38,0,1,11,9,8,0,7,1,60,164908,407322.76,2.47,0.04,15,8048.0,12225.76,878.19,15.0,11,10.0,15.0,11,10.0
22,413,3,1,3,2,327,0,1,16,23,0,0,20,1,60,10000,25800.0,2.58,0.04,0,1130.0,20264.93,55.62,18.0,2,10.0,10.0,2,10.0
4,0,4,1,3,0,0,0,0,16,47,5,0,20,2,90,1680,25636.8,15.26,0.17,0,3337.0,9936.96,50.25,11.0,4,9.0,11.0,4,9.0
27,83,6,0,0,0,79,0,0,0,66,0,0,0,0,240,9690,14631.9,1.51,0.01,0,3790.0,66260.33,15.04,6.0,10,14.0,6.0,9,14.0
29,777,4,1,3,0,310,0,1,16,43,25,11,29,7,30,6464,169680.0,26.25,0.88,14,571.0,1949.41,365.83,10.0,9,10.0,2.0,8,10.0
6,0,5,1,3,0,1,0,0,16,46,4,0,0,9,240,4315,9061.5,2.1,0.01,0,2520.0,25874.1,17.76,13.0,0,9.0,13.0,0,9.0
30,397,7,1,3,1,317,0,1,16,23,0,0,20,1,60,5184,15033.6,2.9,0.05,0,507.0,1576.8,29.47,19.0,9,10.0,29.0,3,10.0
